Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
Bisbee,AZ,-1,-1,-1,-1,-1,34867,-1.0,107.0,-1,-1,-1
Biscoe,NC,-1,-1,-1,-1,-1,45504,-1.0,96.4,224,1685,-1
Bishop,CA,-1,-1,-1,-1,-1,60979,-1.0,146.9,212,3412,-1
Bishop,TX,-1,-1,-1,-1,-1,43824,-1.0,92.6,164,3100,-1
Bishopville,SC,-1,-1,-1,-1,-1,25484,-1.0,94.8,554,3773,-1
Bismarck,ND,-1,-1,-1,-1,-1,63516,93.1,97.8,3415,64142,-1
Blackfoot,ID,-1,-1,-1,-1,-1,50404,-1.0,97.1,953,11176,-1
Black River Falls,WI,-1,-1,-1,-1,-1,37206,-1.0,95.5,291,3382,-1
Blacksburg,VA,-1,-1,-1,-1,-1,50637,94.5,98.1,1455,43355,-1
Blackshear,GA,-1,-1,-1,-1,-1,33611,-1.0,89.8,444,3461,-1
Blackstone,VA,-1,-1,-1,-1,-1,45735,-1.0,98.1,234,3564,-1
Blackwell,OK,-1,-1,-1,-1,-1,41628,-1.0,88.2,326,7238,-1
Blair,NE,-1,-1,-1,-1,-1,50917,-1.0,93.6,272,7805,-1
Blairsville,PA,-1,-1,-1,-1,-1,46026,-1.0,100.5,248,3333,-1
Blakely,GA,-1,-1,-1,-1,-1,22646,-1.0,89.8,326,4960,-1
Blanchard,OK,-1,-1,-1,-1,-1,72729,-1.0,88.2,241,7061,-1
Blanchester,OH,-1,-1,-1,-1,-1,40150,-1.0,92.9,157,4284,-1
Blanding,UT,-1,-1,-1,-1,-1,49261,-1.0,101.5,158,3201,-1
Blissfield,MI,-1,-1,-1,-1,-1,50087,-1.0,91.4,-1,-1,-1
Bloomer,WI,-1,-1,-1,-1,-1,42281,-1.0,95.5,-1,-1,-1
Bloomfield,IN,-1,-1,-1,-1,-1,40556,-1.0,91.1,-1,-1,-1
Bloomfield,NM,-1,-1,-1,-1,-1,51304,-1.0,90.6,508,7462,-1
Bloomington,IN,-1,-1,-1,-1,-1,43643,92.4,91.1,6915,72286,-1
Bloomington,IL,-1,-1,-1,-1,-1,62981,89.0,90.5,4701,74304,-1
Normal,IL,-1,-1,-1,-1,-1,62981,-1.0,90.5,3288,53014,-1
Bloomsburg,PA,-1,-1,-1,-1,-1,44220,93.2,100.5,-1,-1,-1
Berwick,PA,-1,-1,-1,-1,-1,44220,-1.0,100.5,958,10169,-1
Blountstown,FL,-1,-1,-1,-1,-1,31700,-1.0,101.5,76,2475,-1
Blue Earth,MN,-1,-1,-1,-1,-1,46027,-1.0,99.6,87,3183,-1
Bluefield,WV,-1,-1,-1,-1,-1,40466,81.2,90.1,668,11222,-1
Bluefield,VA,-1,-1,-1,-1,-1,40466,-1.0,98.1,430,5164,-1
Bluffton,IN,-1,-1,-1,-1,-1,47900,-1.0,91.1,772,9160,-1
Bluffton,OH,-1,-1,-1,-1,-1,75076,-1.0,92.9,102,3882,-1
Blythe,CA,-1,-1,-1,-1,-1,44478,-1.0,146.9,1392,21365,-1
Blythe,AZ,-1,-1,-1,-1,-1,44478,-1.0,107.0,-1,-1,-1
Blytheville,AR,-1,-1,-1,-1,-1,39444,-1.0,92.1,2742,15787,-1
Boardman,OR,-1,-1,-1,-1,-1,55529,-1.0,127.5,119,3032,-1
Boerne,TX,-1,-1,-1,-1,-1,69649,-1.0,92.6,565,11152,-1
Bogalusa,LA,-1,-1,-1,-1,-1,32514,-1.0,92.8,2048,12581,-1
Boiling Spring Lakes,NC,-1,-1,-1,-1,-1,61211,-1.0,96.4,194,5012,-1
Boiling Springs,NC,-1,-1,-1,-1,-1,71023,-1.0,96.4,-1,-1,-1
Boise City,ID,-1,-1,-1,-1,-1,64279,100.3,97.1,-1,-1,-1
Bolivar,MO,-1,-1,-1,-1,-1,36811,-1.0,91.2,755,11308,-1
Bolivar,OH,-1,-1,-1,-1,-1,57807,-1.0,92.9,-1,-1,-1
Bolivar,TN,-1,-1,-1,-1,-1,39306,-1.0,90.0,-1,-1,-1
Bonadelle Ranchos-Madera Ranchos,CA,-1,-1,-1,-1,-1,83676,-1.0,146.9,-1,-1,-1
Bonham,TX,-1,-1,-1,-1,-1,44440,-1.0,92.6,679,10547,-1
Bonifay,FL,-1,-1,-1,-1,-1,33850,-1.0,101.5,67,2696,-1
Bonita Springs,FL,-1,-1,-1,-1,-1,71572,-1.0,101.5,-1,-1,-1
Bonneauville,PA,-1,-1,-1,-1,-1,82383,-1.0,100.5,-1,-1,-1
Bonners Ferry,ID,-1,-1,-1,-1,-1,32071,-1.0,97.1,50,2550,-1
Boone,IA,-1,-1,-1,-1,-1,58250,-1.0,90.3,672,12565,-1
Boone,NC,-1,-1,-1,-1,-1,29129,-1.0,96.4,929,14209,-1
Booneville,AR,-1,-1,-1,-1,-1,32885,-1.0,92.1,316,4024,-1
Booneville,MS,-1,-1,-1,-1,-1,27500,-1.0,85.1,408,8786,-1
Boonville,IN,-1,-1,-1,-1,-1,43093,-1.0,91.1,378,6863,-1
Boonville,MO,-1,-1,-1,-1,-1,44578,-1.0,91.2,496,8622,-1
Borger,TX,-1,-1,-1,-1,-1,47250,-1.0,92.6,1638,12469,-1
Boscobel,WI,-1,-1,-1,-1,-1,42784,-1.0,95.5,294,3148,-1
Boston,MA,-1,-1,-1,-1,-1,89606,132.6,132.5,52894,644064,-1
Boston,NH,-1,-1,-1,-1,-1,89606,-1.0,112.6,-1,-1,-1
Boston,RI,-1,-1,-1,-1,-1,89606,-1.0,115.8,-1,-1,-1
Boulder,CO,-1,-1,-1,-1,-1,72419,118.7,105.8,5920,99255,-1
Boulder City,NV,-1,-1,-1,-1,-1,60534,-1.0,103.3,270,14794,-1
Bowie,TX,-1,-1,-1,-1,-1,40227,-1.0,92.6,542,5487,-1
Bowling Green,KY,-1,-1,-1,-1,-1,46875,87.0,93.9,5630,57308,-1
Bowling Green,MO,-1,-1,-1,-1,-1,38990,-1.0,91.2,246,5268,-1
Bowling Green,OH,-1,-1,-1,-1,-1,36990,-1.0,92.9,1710,28617,-1
Box Elder,SD,-1,-1,-1,-1,-1,53459,-1.0,96.2,310,4340,-1
Boyne City,MI,-1,-1,-1,-1,-1,51513,-1.0,91.4,219,3049,-1
Bozeman,MT,-1,-1,-1,-1,-1,56002,125.3,100.8,2775,40892,-1
Brackettville,TX,-1,-1,-1,-1,-1,19629,-1.0,92.6,7,1769,-1
Bradford,PA,-1,-1,-1,-1,-1,41852,-1.0,100.5,812,8271,-1
Bradford,NY,-1,-1,-1,-1,-1,41852,-1.0,143.7,-1,-1,-1
Brady,TX,-1,-1,-1,-1,-1,44318,-1.0,92.6,234,5286,-1
Braidwood,IL,-1,-1,-1,-1,-1,64226,-1.0,90.5,258,6886,-1
Coal City,IL,-1,-1,-1,-1,-1,64226,-1.0,90.5,328,5817,-1
Wilmington,IL,-1,-1,-1,-1,-1,64226,-1.0,90.5,241,6253,-1
Brainerd,MN,-1,-1,-1,-1,-1,42364,97.9,99.6,1153,13779,-1
Brandon,SD,-1,-1,-1,-1,-1,84058,-1.0,96.2,118,8330,-1
Branson,MO,-1,-1,-1,-1,-1,46141,89.5,91.2,2386,8621,-1
Brattleboro,VT,-1,-1,-1,-1,-1,34163,-1.0,114.8,1050,11573,-1
Brattleboro,NH,-1,-1,-1,-1,-1,34163,-1.0,112.6,-1,-1,-1
Brawley,CA,-1,-1,-1,-1,-1,42174,-1.0,146.9,2321,23464,-1
Brazoria,TX,-1,-1,-1,-1,-1,50588,-1.0,92.6,170,3021,-1
Breaux Bridge,LA,-1,-1,-1,-1,-1,49025,-1.0,92.8,-1,-1,-1
Breckenridge,CO,-1,-1,-1,-1,-1,90625,-1.0,105.8,-1,-1,-1
Breckenridge,TX,-1,-1,-1,-1,-1,45618,-1.0,92.6,173,5606,-1
Breese,IL,-1,-1,-1,-1,-1,68232,-1.0,90.5,-1,-1,-1
Bremen,GA,-1,-1,-1,-1,-1,48463,-1.0,89.8,-1,-1,-1
Bremen,IN,-1,-1,-1,-1,-1,37258,-1.0,91.1,164,4682,-1
Bremerton,WA,-1,-1,-1,-1,-1,73266,115.0,112.8,4113,34897,-1
Brenham,TX,-1,-1,-1,-1,-1,45421,-1.0,92.6,1167,16267,-1
Brent,AL,-1,-1,-1,-1,-1,35379,-1.0,88.6,250,4361,-1
Brevard,NC,-1,-1,-1,-1,-1,42599,-1.0,96.4,457,6722,-1
Brewton,AL,-1,-1,-1,-1,-1,38034,-1.0,88.6,668,5262,-1
Bridgeport,TX,-1,-1,-1,-1,-1,49649,-1.0,92.6,312,6263,-1
Bridgeport,CT,-1,-1,-1,-1,-1,92497,-1.0,119.5,12210,138810,-1
Bridgeport,NY,-1,-1,-1,-1,-1,92497,-1.0,143.7,-1,-1,-1
Stamford,CT,-1,-1,-1,-1,-1,92497,119.2,119.5,4650,122933,-1
Stamford,NY,-1,-1,-1,-1,-1,92497,-1.0,143.7,-1,-1,-1
Bridgeton,NJ,-1,-1,-1,-1,-1,42614,-1.0,118.3,2738,25243,-1
Bridgeville,DE,-1,-1,-1,-1,-1,47500,-1.0,106.6,192,1724,-1
Brillion,WI,-1,-1,-1,-1,-1,68322,-1.0,95.5,62,2804,-1
Brinkley,AR,-1,-1,-1,-1,-1,38750,-1.0,92.1,-1,-1,-1
Bristol,TN,-1,-1,-1,-1,-1,42749,-1.0,90.0,2291,25799,-1
Bristol,VA,-1,-1,-1,-1,-1,42749,-1.0,98.1,1327,17794,-1
Bristol,TN,-1,-1,-1,-1,-1,42749,-1.0,90.0,-1,-1,-1
Bristol,VA,-1,-1,-1,-1,-1,42749,-1.0,98.1,-1,-1,-1
Bristow,OK,-1,-1,-1,-1,-1,31854,-1.0,88.2,366,4425,-1
Broadway,VA,-1,-1,-1,-1,-1,48636,-1.0,98.1,14,3343,-1
Brockport,NY,-1,-1,-1,-1,-1,48195,-1.0,143.7,-1,-1,-1
Brockway,PA,-1,-1,-1,-1,-1,49583,-1.0,100.5,18,2022,-1
Brodhead,WI,-1,-1,-1,-1,-1,44902,-1.0,95.5,124,3092,-1
Broken Bow,NE,-1,-1,-1,-1,-1,43344,-1.0,93.6,146,3140,-1
Broken Bow,OK,-1,-1,-1,-1,-1,30549,-1.0,88.2,462,4135,-1
Brookfield,MO,-1,-1,-1,-1,-1,34397,-1.0,91.2,260,4254,-1
Brookhaven,MS,-1,-1,-1,-1,-1,31091,-1.0,85.1,500,13240,-1
Brookings,OR,-1,-1,-1,-1,-1,45750,-1.0,127.5,-1,-1,-1
Brookings,SD,-1,-1,-1,-1,-1,54522,-1.0,96.2,226,20200,-1
Brooklyn,MI,-1,-1,-1,-1,-1,62697,-1.0,91.4,-1,-1,-1
Brookshire,TX,-1,-1,-1,-1,-1,41014,-1.0,92.6,365,4010,-1
Brookville,PA,-1,-1,-1,-1,-1,51824,-1.0,100.5,124,3932,-1
Brownfield,TX,-1,-1,-1,-1,-1,39982,-1.0,92.6,408,8863,-1
Browning,MT,-1,-1,-1,-1,-1,23110,-1.0,100.8,-1,-1,-1
Browns Mills,NJ,-1,-1,-1,-1,-1,68172,-1.0,118.3,-1,-1,-1
Fort Dix,NJ,-1,-1,-1,-1,-1,68172,-1.0,118.3,-1,-1,-1
Brownstown,IN,-1,-1,-1,-1,-1,48036,-1.0,91.1,-1,-1,-1
Brownsville,TN,-1,-1,-1,-1,-1,34513,-1.0,90.0,1407,10138,-1
Brownsville,TX,-1,-1,-1,-1,-1,38299,87.8,92.6,19784,180040,-1
Brownwood,TX,-1,-1,-1,-1,-1,42866,-1.0,92.6,1724,18725,-1
Brunswick,GA,-1,-1,-1,-1,-1,41950,94.4,89.8,3320,15871,-1
Brunswick,ME,-1,-1,-1,-1,-1,55679,-1.0,110.9,879,22171,-1
Brunswick,MD,-1,-1,-1,-1,-1,87385,-1.0,121.4,176,5338,-1
Brunswick,VA,-1,-1,-1,-1,-1,87385,-1.0,98.1,-1,-1,-1
Brush,CO,-1,-1,-1,-1,-1,40357,-1.0,105.8,220,5338,-1
Bryan,OH,-1,-1,-1,-1,-1,43639,-1.0,92.9,-1,-1,-1
Buckeye,AZ,-1,-1,-1,-1,-1,56885,-1.0,107.0,2587,50008,-1
Buckhannon,WV,-1,-1,-1,-1,-1,38250,-1.0,90.1,169,5601,-1
Buckhead (Bryan County),GA,-1,-1,-1,-1,-1,119444,-1.0,89.8,-1,-1,-1
Buckner,MO,-1,-1,-1,-1,-1,53161,-1.0,91.2,162,2900,-1
Bucyrus,OH,-1,-1,-1,-1,-1,40846,-1.0,92.9,-1,-1,-1
Buena Vista,CO,-1,-1,-1,-1,-1,43561,-1.0,105.8,50,2107,-1
Buena Vista,VA,-1,-1,-1,-1,-1,32328,-1.0,98.1,-1,-1,-1
Buffalo,MN,-1,-1,-1,-1,-1,74812,-1.0,99.6,780,14881,-1
Buffalo,MO,-1,-1,-1,-1,-1,23539,-1.0,91.2,315,3250,-1
Buffalo,NY,-1,-1,-1,-1,-1,55536,97.3,143.7,36794,265128,-1
Buffalo,WY,-1,-1,-1,-1,-1,61000,-1.0,93.6,215,5123,-1
Buhl,ID,-1,-1,-1,-1,-1,43260,-1.0,97.1,225,4105,-1
Buies Creek,NC,-1,-1,-1,-1,-1,35377,-1.0,96.4,-1,-1,-1
Bullhead City,AZ,-1,-1,-1,-1,-1,42903,-1.0,107.0,3204,39488,-1
Bullhead City,NV,-1,-1,-1,-1,-1,42903,-1.0,103.3,-1,-1,-1
Bunkie,LA,-1,-1,-1,-1,-1,24746,-1.0,92.8,-1,-1,-1
Buras,LA,-1,-1,-1,-1,-1,34709,-1.0,92.8,-1,-1,-1
Burgaw,NC,-1,-1,-1,-1,-1,38912,-1.0,96.4,260,4478,-1
Burgettstown,PA,-1,-1,-1,-1,-1,47703,-1.0,100.5,-1,-1,-1
Burkburnett,TX,-1,-1,-1,-1,-1,49194,-1.0,92.6,468,10424,-1
Burley,ID,-1,-1,-1,-1,-1,49067,-1.0,97.1,-1,-1,-1
Burlington,CO,-1,-1,-1,-1,-1,49316,-1.0,105.8,179,4414,-1
Burlington,IA,-1,-1,-1,-1,-1,47415,-1.0,90.3,2337,25650,-1
Burlington,IL,-1,-1,-1,-1,-1,47415,-1.0,90.5,-1,-1,-1
Burlington,KS,-1,-1,-1,-1,-1,48309,-1.0,86.9,36,2685,-1
Burlington,NC,-1,-1,-1,-1,-1,48995,91.8,96.4,7837,52210,-1
Burlington,VT,-1,-1,-1,-1,-1,64861,112.8,114.8,-1,-1,-1
Burlington,WI,-1,-1,-1,-1,-1,75616,-1.0,95.5,500,10628,-1
Burnet,TX,-1,-1,-1,-1,-1,66212,-1.0,92.6,359,6114,-1
Burney,CA,-1,-1,-1,-1,-1,47429,-1.0,146.9,-1,-1,-1
Burns,OR,-1,-1,-1,-1,-1,37099,-1.0,127.5,160,2596,-1
Burnt Store Marina,FL,-1,-1,-1,-1,-1,84479,-1.0,101.5,-1,-1,-1
Bushnell,FL,-1,-1,-1,-1,-1,35156,-1.0,101.5,204,2279,-1
Bushnell,IL,-1,-1,-1,-1,-1,45929,-1.0,90.5,-1,-1,-1
Butler,IN,-1,-1,-1,-1,-1,53375,-1.0,91.1,-1,-1,-1
Butler,MO,-1,-1,-1,-1,-1,30581,-1.0,91.2,303,4178,-1
Butler,PA,-1,-1,-1,-1,-1,54027,-1.0,100.5,1370,13916,-1
Butner,NC,-1,-1,-1,-1,-1,61094,-1.0,96.4,-1,-1,-1
Butte-Silver Bow,MT,-1,-1,-1,-1,-1,42880,-1.0,100.8,-1,-1,-1
Byron,IL,-1,-1,-1,-1,-1,66667,-1.0,90.5,150,3903,-1
Byron,MN,-1,-1,-1,-1,-1,92903,-1.0,99.6,-1,-1,-1
Cache,OK,-1,-1,-1,-1,-1,63226,-1.0,88.2,-1,-1,-1
Cactus,TX,-1,-1,-1,-1,-1,47805,-1.0,92.6,42,2699,-1
Cadillac,MI,-1,-1,-1,-1,-1,38160,-1.0,91.4,1286,10101,-1
Cadiz,KY,-1,-1,-1,-1,-1,32455,-1.0,93.9,174,2602,-1
Cadiz,OH,-1,-1,-1,-1,-1,52422,-1.0,92.9,156,3239,-1
Cairo,GA,-1,-1,-1,-1,-1,32633,-1.0,89.8,582,9607,-1
Cairo,IL,-1,-1,-1,-1,-1,26512,-1.0,90.5,612,2909,-1
Calais,ME,-1,-1,-1,-1,-1,30771,-1.0,110.9,476,3145,-1
Caldwell,OH,-1,-1,-1,-1,-1,40716,-1.0,92.9,-1,-1,-1
Caldwell,TX,-1,-1,-1,-1,-1,48513,-1.0,92.6,52,3693,-1
Caledonia,MN,-1,-1,-1,-1,-1,46717,-1.0,99.6,-1,-1,-1
Calhoun,GA,-1,-1,-1,-1,-1,40837,-1.0,89.8,1455,14710,-1
California,MO,-1,-1,-1,-1,-1,50313,-1.0,91.2,153,4123,-1
California City,CA,-1,-1,-1,-1,-1,49200,-1.0,146.9,1062,15573,-1
Calipatria,CA,-1,-1,-1,-1,-1,36883,-1.0,146.9,68,7715,-1
Calistoga,CA,-1,-1,-1,-1,-1,67119,-1.0,146.9,268,5252,-1
Camano,WA,-1,-1,-1,-1,-1,66966,-1.0,112.8,-1,-1,-1
Camano North,WA,-1,-1,-1,-1,-1,76705,-1.0,112.8,-1,-1,-1
Camarillo,CA,-1,-1,-1,-1,-1,96299,-1.0,146.9,2065,64577,-1
Cambria,CA,-1,-1,-1,-1,-1,71029,-1.0,146.9,-1,-1,-1
Cambridge,MD,-1,-1,-1,-1,-1,45684,-1.0,121.4,1416,12167,-1
Cambridge,MN,-1,-1,-1,-1,-1,66632,-1.0,99.6,537,7986,-1
Cambridge,OH,-1,-1,-1,-1,-1,33675,-1.0,92.9,1272,11085,-1
Cambridge,WI,-1,-1,-1,-1,-1,92930,-1.0,95.5,-1,-1,-1
Cambridge City,IN,-1,-1,-1,-1,-1,39861,-1.0,91.1,-1,-1,-1
Cambridge Springs,PA,-1,-1,-1,-1,-1,46974,-1.0,100.5,23,2651,-1
Camden,AR,-1,-1,-1,-1,-1,28256,-1.0,92.1,1331,11163,-1
Camden,ME,-1,-1,-1,-1,-1,64623,-1.0,110.9,172,5279,-1
Camden,SC,-1,-1,-1,-1,-1,40625,-1.0,94.8,947,7152,-1
Camden,TN,-1,-1,-1,-1,-1,28854,-1.0,90.0,363,3545,-1
Camdenton,MO,-1,-1,-1,-1,-1,33619,-1.0,91.2,344,3659,-1
Cameron,MO,-1,-1,-1,-1,-1,50665,-1.0,91.2,492,8946,-1
Cameron,TX,-1,-1,-1,-1,-1,36327,-1.0,92.6,495,5608,-1
Camilla,GA,-1,-1,-1,-1,-1,37602,-1.0,89.8,554,5149,-1
Campbellsville,KY,-1,-1,-1,-1,-1,31250,-1.0,93.9,830,11340,-1
Camp Verde,AZ,-1,-1,-1,-1,-1,33736,-1.0,107.0,518,10535,-1
Canadian,TX,-1,-1,-1,-1,-1,69750,-1.0,92.6,-1,-1,-1
Canby,OR,-1,-1,-1,-1,-1,72361,-1.0,127.5,766,15935,-1
Cannon Falls,MN,-1,-1,-1,-1,-1,66075,-1.0,99.6,404,4050,-1
Cañon City,CO,-1,-1,-1,-1,-1,48571,-1.0,105.8,-1,-1,-1
Canton,IL,-1,-1,-1,-1,-1,44332,-1.0,90.5,834,14269,-1
Canton,MS,-1,-1,-1,-1,-1,31909,-1.0,85.1,-1,-1,-1
Canton,NY,-1,-1,-1,-1,-1,62625,-1.0,143.7,-1,-1,-1
Canton,OH,-1,-1,-1,-1,-1,51807,88.2,92.9,9608,77938,-1
Canton,SD,-1,-1,-1,-1,-1,60057,-1.0,96.2,142,4378,-1
Canton,TX,-1,-1,-1,-1,-1,49276,-1.0,92.6,280,3639,-1
Canyon,TX,-1,-1,-1,-1,-1,55273,-1.0,92.6,264,14634,-1
Canyon Lake,TX,-1,-1,-1,-1,-1,64073,-1.0,92.6,-1,-1,-1
Cape Coral,FL,-1,-1,-1,-1,-1,55540,-1.0,101.5,8135,160432,-1
Cape Girardeau,MO,-1,-1,-1,-1,-1,50210,88.1,91.2,5409,37627,-1
Cape Girardeau,IL,-1,-1,-1,-1,-1,50210,-1.0,90.5,-1,-1,-1
Captain Cook,HI,-1,-1,-1,-1,-1,54890,-1.0,185.6,-1,-1,-1
Carbondale,CO,-1,-1,-1,-1,-1,79115,-1.0,105.8,-1,-1,-1
Carbondale,IL,-1,-1,-1,-1,-1,39211,83.5,90.5,2812,25959,-1
Carey,OH,-1,-1,-1,-1,-1,47328,-1.0,92.9,-1,-1,-1
Caribou,ME,-1,-1,-1,-1,-1,36141,-1.0,110.9,379,8063,-1
Carlinville,IL,-1,-1,-1,-1,-1,43097,-1.0,90.5,375,5837,-1
Carlisle,IA,-1,-1,-1,-1,-1,63000,-1.0,90.3,48,3776,-1
Carlsbad,NM,-1,-1,-1,-1,-1,69621,-1.0,90.6,3156,26801,-1
Carlton,OR,-1,-1,-1,-1,-1,76645,-1.0,127.5,42,1720,-1
Carlyle,IL,-1,-1,-1,-1,-1,54413,-1.0,90.5,196,3292,-1
Carmel Valley Village,CA,-1,-1,-1,-1,-1,82647,-1.0,146.9,-1,-1,-1
Carmi,IL,-1,-1,-1,-1,-1,44240,-1.0,90.5,-1,-1,-1
Caro,MI,-1,-1,-1,-1,-1,33000,-1.0,91.4,261,3889,-1
Carrizo Springs,TX,-1,-1,-1,-1,-1,27813,-1.0,92.6,-1,-1,-1
Carroll,IA,-1,-1,-1,-1,-1,46972,-1.0,90.3,302,9953,-1
Carrollton,GA,-1,-1,-1,-1,-1,48548,-1.0,89.8,3446,23014,-1
Carrollton,KY,-1,-1,-1,-1,-1,41373,-1.0,93.9,176,3933,-1
Carrollton,MO,-1,-1,-1,-1,-1,29877,-1.0,91.2,131,3665,-1
Carrollton,OH,-1,-1,-1,-1,-1,54118,-1.0,92.9,72,3205,-1
Carson City,NV,-1,-1,-1,-1,-1,55621,103.0,103.3,-1,-1,-1
Cartersville,GA,-1,-1,-1,-1,-1,58349,-1.0,89.8,1926,18646,-1
Carthage,IL,-1,-1,-1,-1,-1,52439,-1.0,90.5,114,2404,-1
Carthage,MS,-1,-1,-1,-1,-1,42083,-1.0,85.1,206,4904,-1
Carthage,MO,-1,-1,-1,-1,-1,41571,-1.0,91.2,883,14099,-1
Carthage,TN,-1,-1,-1,-1,-1,39440,-1.0,90.0,170,2222,-1
Carthage,TX,-1,-1,-1,-1,-1,48643,-1.0,92.6,372,6650,-1
Caruthersville,MO,-1,-1,-1,-1,-1,30489,-1.0,91.2,687,5912,-1
Casa Grande,AZ,-1,-1,-1,-1,-1,52348,-1.0,107.0,6206,42522,-1
Casey,IL,-1,-1,-1,-1,-1,43839,-1.0,90.5,-1,-1,-1
Cashmere,WA,-1,-1,-1,-1,-1,58866,-1.0,112.8,-1,-1,-1
Casper,WY,-1,-1,-1,-1,-1,59434,94.2,93.6,5048,56813,-1
Cassville,MO,-1,-1,-1,-1,-1,35041,-1.0,91.2,512,3253,-1
Castle Dale,UT,-1,-1,-1,-1,-1,53056,-1.0,101.5,-1,-1,-1
Castle Rock,WA,-1,-1,-1,-1,-1,51667,-1.0,112.8,128,2114,-1
Castroville,TX,-1,-1,-1,-1,-1,50409,-1.0,92.6,178,3083,-1
Catskill,NY,-1,-1,-1,-1,-1,35519,-1.0,143.7,-1,-1,-1
Cazenovia,NY,-1,-1,-1,-1,-1,64643,-1.0,143.7,-1,-1,-1
Cedar City,UT,-1,-1,-1,-1,-1,50270,-1.0,101.5,1725,29290,-1
Cedaredge,CO,-1,-1,-1,-1,-1,40057,-1.0,105.8,66,2284,-1
Cedar Rapids,IA,-1,-1,-1,-1,-1,62454,88.1,90.3,10701,129605,-1
Cedar Springs,MI,-1,-1,-1,-1,-1,49128,-1.0,91.4,254,3254,-1
Cedartown,GA,-1,-1,-1,-1,-1,39171,-1.0,89.8,738,9900,-1
Cedarville,OH,-1,-1,-1,-1,-1,45000,-1.0,92.9,-1,-1,-1
Celina,OH,-1,-1,-1,-1,-1,49226,-1.0,92.9,893,10180,-1
Center,TX,-1,-1,-1,-1,-1,34278,-1.0,92.6,668,5769,-1
Centerville,IA,-1,-1,-1,-1,-1,33771,-1.0,90.3,435,5367,-1
Central City,NE,-1,-1,-1,-1,-1,47576,-1.0,93.6,105,2827,-1
Central City,KY,-1,-1,-1,-1,-1,35788,-1.0,93.9,132,5655,-1
Greenville,KY,-1,-1,-1,-1,-1,35788,-1.0,93.9,46,4286,-1
Centralia,IL,-1,-1,-1,-1,-1,38965,-1.0,90.5,1813,13237,-1
Centralia,MO,-1,-1,-1,-1,-1,47232,-1.0,91.2,212,3672,-1
Centralia,WA,-1,-1,-1,-1,-1,50330,103.3,112.8,2432,15736,-1
Centre,AL,-1,-1,-1,-1,-1,40028,-1.0,88.6,234,3515,-1
Centreville,MD,-1,-1,-1,-1,-1,89699,-1.0,121.4,132,3766,-1
Century,FL,-1,-1,-1,-1,-1,36650,-1.0,101.5,-1,-1,-1
Century,AL,-1,-1,-1,-1,-1,36650,-1.0,88.6,-1,-1,-1
Chadron,NE,-1,-1,-1,-1,-1,47488,-1.0,93.6,352,5480,-1
Chaffee,MO,-1,-1,-1,-1,-1,43450,-1.0,91.2,144,2928,-1
Chambersburg,PA,-1,-1,-1,-1,-1,59183,95.7,100.5,-1,-1,-1
Champaign,IL,-1,-1,-1,-1,-1,47787,89.0,90.5,-1,-1,-1
Chandler,OK,-1,-1,-1,-1,-1,46136,-1.0,88.2,146,2874,-1
Chanute,KS,-1,-1,-1,-1,-1,36650,-1.0,86.9,702,8736,-1
Chaparral,NM,-1,-1,-1,-1,-1,20717,-1.0,90.6,-1,-1,-1
Chardon,OH,-1,-1,-1,-1,-1,65457,-1.0,92.9,236,5452,-1
Chariton,IA,-1,-1,-1,-1,-1,48274,-1.0,90.3,227,4366,-1
Charles City,IA,-1,-1,-1,-1,-1,41549,-1.0,90.3,286,7373,-1
Charleston,IL,-1,-1,-1,-1,-1,40799,-1.0,90.5,780,21538,-1
Charleston,MS,-1,-1,-1,-1,-1,27434,-1.0,85.1,54,1793,-1
Charleston,MO,-1,-1,-1,-1,-1,29740,-1.0,91.2,353,5008,-1
Charleston,WV,-1,-1,-1,-1,-1,47372,83.9,90.1,-1,-1,-1
Charleston,SC,-1,-1,-1,-1,-1,64077,101.7,94.8,8821,117551,-1
North Charleston,SC,-1,-1,-1,-1,-1,64077,-1.0,94.8,13642,99447,-1
Charlestown,IN,-1,-1,-1,-1,-1,42691,-1.0,91.1,748,7548,-1
Charlestown,NH,-1,-1,-1,-1,-1,45743,-1.0,112.6,66,4804,-1
Charlestown,RI,-1,-1,-1,-1,-1,75139,-1.0,115.8,264,8093,-1
Charles Town,WV,-1,-1,-1,-1,-1,77847,-1.0,90.1,-1,-1,-1
Ranson,WV,-1,-1,-1,-1,-1,77847,-1.0,90.1,-1,-1,-1
Charlevoix,MI,-1,-1,-1,-1,-1,45307,-1.0,91.4,207,2570,-1
Charlotte,MI,-1,-1,-1,-1,-1,55924,-1.0,91.4,592,8839,-1
Charlotte,NC,-1,-1,-1,-1,-1,70486,97.9,96.4,79431,797733,-1
Charlotte,SC,-1,-1,-1,-1,-1,70486,-1.0,94.8,-1,-1,-1
Charlottesville,VA,-1,-1,-1,-1,-1,65458,102.1,98.1,3781,42590,-1
Chase City,VA,-1,-1,-1,-1,-1,30083,-1.0,98.1,182,2287,-1
Chatfield,MN,-1,-1,-1,-1,-1,68500,-1.0,99.6,-1,-1,-1
Chattahoochee,FL,-1,-1,-1,-1,-1,27054,-1.0,101.5,166,3661,-1
Chattanooga,TN,-1,-1,-1,-1,-1,52592,91.2,90.0,24853,172460,-1
