Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber
Anderson,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1176,10851,-1
Apple Valley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4168,71834,-1
Arcadia,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3653,56465,-1
Artesia,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,659,16146,-1
Atherton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,314,7527,-1
Atwater,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2498,26495,-1
Azusa,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2725,46824,-1
Baldwin Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4021,77127,-1
Banning,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1402,29563,-1
Bear Valley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,146,4655,-1
Beaumont,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1742,37399,-1
Bell,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1684,36506,-1
Bellflower,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4389,72790,-1
Bell Gardens,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2304,44591,-1
Belmont,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,787,24881,-1
Belvedere,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,50,2050,-1
Benicia,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1046,26082,-1
Berkeley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,12977,102700,-1
Beverly Hills,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2123,34329,-1
Big Bear Lake,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,562,6209,-1
Biggs,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,62,1815,-1
Bradbury,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,22,1092,-1
Brea,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3088,38725,-1
Brentwood,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2479,53312,-1
Brisbane,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,146,3712,-1
Broadmoor,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,186,4428,-1
Buena Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4506,79929,-1
Burbank,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5824,103304,-1
Burlingame,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1523,27838,-1
Calabasas,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,670,22223,-1
Calimesa,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,370,7594,-1
Campbell,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3086,38854,-1
Canyon Lake,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,467,11335,-1
Capitola,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1645,9747,-1
Carlsbad,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4039,100461,-1
Carmel,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,238,3882,-1
Carpinteria,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,446,13708,-1
Carson,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5662,92409,-1
Ceres,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4237,43505,-1
Cerritos,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3584,51025,-1
Chino,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4560,84170,-1
Chino Hills,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2123,74520,-1
Chula Vista,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,11598,229060,-1
Citrus Heights,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8649,84476,-1
City of Angels,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,156,3774,-1
Claremont,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1857,35527,-1
Clayton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,316,11487,-1
Clovis,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,7490,95901,-1
Coachella,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3643,42480,-1
Colma,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,534,1456,-1
Colton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3502,50706,-1
Commerce,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2289,13466,-1
Compton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8263,93916,-1
Corona,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,7484,153311,-1
Coronado,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,935,22033,-1
Costa Mesa,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6878,110424,-1
Cotati,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,242,7306,-1
Covina,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3634,46728,-1
Cudahy,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1274,24256,-1
Culver City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3576,38342,-1
Cupertino,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2091,54403,-1
Cypress,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1705,47320,-1
Daly City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4125,101939,-1
Dana Point,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1326,35888,-1
Danville,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1129,41500,-1
Del Mar,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,296,4554,-1
Del Rey Oaks,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,116,1529,-1
Diamond Bar,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1714,57130,-1
Dorris,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,42,833,-1
Downey,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8704,106992,-1
Duarte,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1026,21789,-1
Dublin,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1580,46209,-1
Dunsmuir,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,136,1779,-1
East Palo Alto,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2234,34294,-1
El Cajon,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6318,94311,-1
El Cerrito,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2166,22263,-1
Elk Grove,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,7481,142330,-1
El Monte,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6409,121884,-1
El Segundo,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1152,16181,-1
Emeryville,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2218,10207,-1
Encinitas,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2191,61898,-1
Escondido,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,9279,140662,-1
Etna,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4,764,-1
Exeter,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,541,10048,-1
Fairfax,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,289,7071,-1
Farmersville,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,551,10211,-1
Ferndale,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,28,1383,-1
Folsom,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3200,69497,-1
Fontana,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8893,192595,-1
Fort Jones,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,35,646,-1
Foster City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,881,29283,-1
Fountain Valley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2799,55879,-1
Fowler,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,310,5769,-1
Fremont,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,9826,205477,-1
Fullerton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8566,133139,-1
Gardena,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3595,58358,-1
Garden Grove,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8271,166287,-1
Glendale,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8000,196877,-1
Glendora,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2631,49720,-1
Goleta,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,929,29605,-1
Grand Terrace,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,598,12233,-1
Hawaiian Gardens,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,644,15211,-1
Hawthorne,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5727,83849,-1
Hayward,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8865,144509,-1
Healdsburg,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,598,11146,-1
Hercules,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,808,25192,-1
Hermosa Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1187,19408,-1
Hidden Hills,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,42,2031,-1
Highland,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3483,51622,-1
Hillsborough,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,198,10951,-1
Hughson,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,203,6617,-1
Huntington Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,10272,193545,-1
Huntington Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5320,60514,-1
Imperial,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,178,14727,-1
Imperial Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1197,26978,-1
Indian Wells,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,362,5331,-1
Industry,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2528,930,-1
Inglewood,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,7046,112100,-1
Irvine,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5859,217193,-1
Irwindale,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,314,1431,-1
Isleton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,28,843,-1
Kensington,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,224,5430,-1
Kingsburg,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,971,11461,-1
La Canada Flintridge,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,738,20567,-1
Lafayette,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,935,25527,-1
Laguna Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1105,24147,-1
Laguna Hills,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1110,31909,-1
Laguna Niguel,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1363,64812,-1
Laguna Woods,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,238,18286,-1
La Habra,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2811,59355,-1
La Habra Heights,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,176,5876,-1
Lake Elsinore,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3360,54018,-1
Lake Shastina,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8,2409,-1
Lakewood,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4346,77901,-1
La Mesa,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4430,5580,-1
La Mirada,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1604,50002,-1
La Palma,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,456,15733,-1
La Puente,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1488,40367,-1
La Quinta,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2862,47441,-1
La Verne,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1401,34066,-1
Lawndale,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1484,31132,-1
Lemon Grove,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1379,24543,-1
Lemoore,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1598,24766,-1
Lincoln,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,957,50936,-1
Livingston,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,904,13679,-1
Loma Linda,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1165,21896,-1
Lomita,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,835,20106,-1
Los Alamitos,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,587,11698,-1
Los Altos,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,488,28652,-1
Los Altos Hills,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,92,8740,-1
Los Gatos,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1232,29558,-1
Lynwood,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3906,69677,-1
Malibu,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,752,13078,-1
Manhattan Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1775,36803,-1
Marina,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1172,17921,-1
Martinez,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1840,35344,-1
Marysville,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,978,11548,-1
Menlo Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1377,30202,-1
Millbrae,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,845,21295,-1
Mill Valley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,462,13372,-1
Milpitas,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4159,68371,-1
Monrovia,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2304,37544,-1
Montague,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,47,1454,-1
Montclair,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3866,36508,-1
Montebello,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4325,61570,-1
Monterey Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1912,61662,-1
Monte Sereno,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,76,3672,-1
Moorpark,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,872,37193,-1
Moraga,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,467,17334,-1
Moreno Valley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,11902,197294,-1
Mountain View,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3259,72321,-1
National City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4557,56270,-1
Nevada City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,268,2936,-1
Newark,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3239,42099,-1
Newport Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4598,81882,-1
Norco,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1424,26699,-1
Norwalk,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5055,102221,-1
Novato,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2279,54009,-1
Oakdale,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1676,21023,-1
Oakley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1068,33556,-1
Oceanside,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,9143,173901,-1
Ojai,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,365,7794,-1
Ontario,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,11128,172814,-1
Orange,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5451,137606,-1
Orinda,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,348,18778,-1
Pacifica,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1664,37917,-1
Pacific Grove,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,838,14537,-1
Palm Desert,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3921,52625,-1
Palm Springs,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4528,48696,-1
Palo Alto,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2830,60288,-1
Palos Verdes Estates,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,244,13553,-1
Paramount,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3801,54914,-1
Pasadena,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,9269,144496,-1
Paso Robles,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2212,29089,-1
Perris,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3793,58622,-1
Pico Rivera,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3609,62783,-1
Piedmont,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,436,10519,-1
Pinole,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1499,18899,-1
Pismo Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,742,8639,-1
Pittsburg,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4420,65930,-1
Placentia,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1863,50237,-1
Pleasant Hill,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3015,33048,-1
Pleasanton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2750,67823,-1
Pomona,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,10778,152673,-1
Port Hueneme,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,884,21510,-1
Poway,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1234,50010,-1
Rancho Cordova,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5367,63895,-1
Rancho Cucamonga,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8099,176686,-1
Rancho Mirage,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1145,17175,-1
Rancho Palos Verdes,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,928,40905,-1
Rancho Santa Margarit,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,783,49665,-1
Redlands,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5576,70552,-1
Redondo Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3536,66985,-1
Redwood City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3633,74355,-1
Rialto,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6134,99232,-1
Richmond,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,11649,103442,-1
Ripon,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,549,15271,-1
Riverbank,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1364,21241,-1
Rocklin,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2201,55524,-1
Rohnert Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2010,40843,-1
Rolling Hills,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,24,1904,-1
Rolling Hills Estates,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,304,7841,-1
Rosemead,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2572,54294,-1
Roseville,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,8278,119755,-1
Ross,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,72,2281,-1
San Anselmo,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,537,12016,-1
San Bruno,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1982,41517,-1
Sand City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,256,372,-1
San Dimas,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1490,35008,-1
San Fernando,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,887,23719,-1
San Gabriel,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1303,40281,-1
San Jacinto,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2958,39703,-1
San Juan Capistrano,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1093,35241,-1
San Leandro,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6983,78447,-1
San Marcos,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3763,83671,-1
San Marino,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,474,12725,-1
San Mateo,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4413,92724,-1
San Pablo,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3226,31122,-1
San Rafael,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3690,55832,-1
San Ramon,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2027,50006,-1
Santa Ana,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,16319,340240,-1
Santa Clara,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6412,112917,-1
Santa Fe Springs,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2560,17120,-1
Santa Monica,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,7050,87817,-1
Santee,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,2231,55533,-1
Saratoga,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,580,30692,-1
Sausalito,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,408,7180,-1
Scotts Valley,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,524,11243,-1
Seal Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1147,24225,-1
Sebastopol,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,476,7574,-1
Sierra Madre,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,400,10796,-1
Signal Hill,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,936,10981,-1
Solana Beach,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,582,13055,-1
South El Monte,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1227,21705,-1
South Gate,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6416,96182,-1
South Pasadena,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,897,24320,-1
South San Francisco,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3292,63006,-1
Stallion Springs,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,48,1674,-1
Stanton,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1602,37912,-1
Suisun City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1492,27053,-1
Sunnyvale,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4843,134073,-1
Sutter Creek,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,161,2690,-1
Temple City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,982,38648,-1
Tiburon,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,187,8728,-1
Torrance,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6319,140411,-1
Tulare,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6014,58790,-1
Tulelake,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,38,949,-1
Tustin,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3404,72982,-1
Twin Cities,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1413,21067,-1
Union City,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4279,73356,-1
Upland,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5134,73341,-1
Ventura,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,7449,104661,-1
Vernon,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,691,89,-1
Villa Park,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,150,5991,-1
Vista,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5052,92765,-1
Walnut,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,954,30636,-1
Walnut Creek,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,4979,63897,-1
West Covina,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,6596,105395,-1
West Hollywood,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3876,35885,-1
Westlake Village,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,298,8460,-1
Westminster,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5606,89604,-1
Westmorland,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,46,2231,-1
West Sacramento,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,3053,49816,-1
Whittier,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,5561,81611,-1
Wildomar,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1526,22816,-1
Windsor,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,717,25870,-1
Yorba Linda,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1726,66813,-1
Yucaipa,CA,-1,-1,-1,-1,-1,-1,-1.0,146.9,1897,50939,-1
Arvada,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,5716,107227,-1
Ault,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,96,1449,-1
Avon,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,294,6737,-1
Black Hawk,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,344,112,-1
Brighton,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,2512,33166,-1
Broomfield,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,2418,57126,-1
Canon City,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,1026,15706,-1
Castle Rock,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,1013,48715,-1
Centennial,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,3237,98902,-1
Center,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,118,2347,-1
Central City,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,76,650,-1
Cherry Hills Village,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,152,6389,-1
Commerce City,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,2917,46771,-1
Crested Butte,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,10,1663,-1
Cripple Creek,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,170,1002,-1
Dacono,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,122,4237,-1
Del Norte,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,48,1543,-1
Edgewater,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,701,5055,-1
Elizabeth,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,84,1443,-1
Empire,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,22,311,-1
Englewood,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,4234,32494,-1
Evans,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,909,20440,-1
Fairplay,CO,-1,-1,-1,-1,-1,-1,-1.0,105.8,29,640,-1
